"id";"serial_num";"name";"zip_code";"city";"street";"adress";"size";"category";"grade";"age_class";"grade_1";"grade_2";"grade_3";"x_coord";"y_coord";"city_code"
4384;"25221";"Vrije Basisschool - De Papaver";9991;"ADEGEM";"Adegem-Dorp";NA;71;"prim";1;2;1;0;0;86088.011;211472.8555;43010
4385;"17616";"Vrije Basisschool - Het Dorp";8210;"ZEDELGEM";"Groenestraat";NA;113;"prim";2;4;0;1;1;64392.9507142857;203055.423928571;31040
4386;"19182 ++ 19191";"Vrije Lagere School";8560;"GULLEGEM ++ WEVELGEM";"Poststraat";NA;182;"prim";2;3;0;1;1;66335.1771428571;169125.424285714;34041
4387;"108043";"Vrije Basisschool - Rinkrank";2920;"KALMTHOUT";"Pastoor Hensstraatje";NA;114;"prim";3;6;1;1;1;157964.147714286;231275.115428571;11022
4388;"15743";"Vrije Basisschool";3740;"BILZEN";"Sint Jozefstraat";NA;107;"prim";3;6;1;1;1;231991.280985915;174245.066478873;73006
4389;"15602";"Gemeentelijke Basisschool";3721;"VLIERMAALROOT";"Fonteinstraat";NA;66;"prim";3;6;1;1;1;222901.807368421;172011.696315789;73040
4390;"22351";"Vrije Basisschool - Onze Lieve Vrouwcollege";9050;"LEDEBERG";"Langestraat";NA;287;"prim";3;6;1;1;1;104006.249509804;194241.032941176;44021
4391;"22004";"Gemeentelijke Basisschool";9200;"APPELS";"Heirstraat";NA;21;"prim";3;5;1;1;1;130866.578484848;190861.564393939;42006
4392;"14985";"Vrije Basisschool - De Wilg";3740;"BILZEN";"Schoolstraat";NA;148;"prim";3;6;1;1;1;231991.280985915;174245.066478873;73006
4393;"20016";"Vrije Basisschool Arkorum 05-Vrije Centrumschool Burgerschool";8800;"ROESELARE";"Albrecht Rodenbachstraat";NA;103;"prim";3;6;1;1;1;30987.3375;186461.2235;38002
4394;"24621";"Vrije Basisschool";9831;"DEURLE";"Philippe de Denterghemlaan";NA;80;"prim";3;6;1;1;1;97450.50375;189162.984375;44064
4395;"9753";"Vrije Basisschool - Rozenregen";2640;"MORTSEL";"Sint-Reinhildisstraat";NA;117;"prim";3;6;1;1;1;156034.091818182;207239.290454545;11029
4396;"7328";"Vrije Basisschool - Mariagaarde - De Linde";2100;"DEURNE";"Van Steenlandstraat";NA;121;"prim";3;6;1;1;1;152946.885756579;212574.057894737;11002
4397;"9308";"Vrije Basisschool - top@punt";2440;"GEEL";"Vogelzang";NA;54;"prim";2;4;0;1;1;192984.920185185;204993.92962963;13008
4398;"15735";"Vrije Basisschool - De Breg";3740;"EIGENBILZEN";"Winkelomstraat";NA;85;"prim";3;6;1;1;1;231991.280985915;174245.066478873;73006
4399;"1073";"Basisschool van het Gemeenschapsonderwijs - Klim Op";2820;"BONHEIDEN";"Schoolstraat";NA;239;"prim";3;6;1;1;1;163812.0405;190191.099;12005
4400;"128207";"Vrije Basisschool Wondere Wereld";3560;"LUMMEN";"Ketelstraat";NA;45;"prim";3;6;1;1;1;207547.147352941;187816.766764706;71037
4401;"885";"Basisschool van het Gemeenschapsonderwijs - Parkschool Ieperman";2610;"WILRIJK";"Kerkelei";NA;265;"prim";3;6;1;1;1;152946.885756579;212574.057894737;11002
4402;"20818";"Vrije Basisschool";8691;"LEISELE";"Leiseledorp";NA;72;"prim";3;6;1;1;1;30987.3375;186461.2235;38002
4403;"17848";"Gemeentelijke Basisschool";8300;"KNOKKE";"Edward Verheyestraat";NA;92;"prim";3;6;1;1;1;74289.2269230769;225897.978205128;31043
4404;"5744";"Gemeentelijke Basisschool - De Plataan";1785;"MERCHTEM";"Stationsstraat";NA;238;"prim";3;6;1;1;1;141580.543809524;181867.406190476;23052
4405;"107904";"Vrije Basisschool";9800;"DEINZE";"Leeuwstraat";NA;87;"prim";3;6;1;1;1;91121.4533333333;186906.286851852;44011
4406;"11461";"Gemeentelijke Lagere School";9170;"SINT-PAUWELS";"Zandstraat";NA;172;"prim";3;6;1;1;1;132185.20075;213385.859;46020
4407;"10876";"Vrije Basisschool - Sint-Bernardus";2880;"BORNEM";"Sint-Amandsesteenweg";NA;196;"prim";3;6;1;1;1;140919.533103448;197684.458965517;12007
4408;"6783";"Vrije Basisschool";2040;"ANTWERPEN";"Begijnhoeve";NA;122;"prim";3;6;1;1;1;152946.885756579;212574.057894737;11002
4409;"182";"Basisschool van het Gemeenschapsonderwijs";1200;"SINT-LAMBRECHTS-WOLUWE";"FloraliÇnstraat";NA;177;"prim";3;6;1;1;1;149789.183364486;172286.279439252;21004
4410;"118621";"Vrije Basisschool - Het Ooievaarsnest";9960;"ASSENEDE";"Leegstraat";NA;249;"prim";3;6;1;1;1;104303.906842105;213635.931052632;43002
4411;"16097";"Vrije Basisschool - t Nieverke";3850;"NIEUWERKERKEN";"Kerkstraat";NA;143;"prim";3;6;1;1;1;208800.524545455;174206.712727273;71045
4412;"2212";"Basisschool van het Gemeenschapsonderwijs - Stene";8400;"OOSTENDE";"Steensedijk";NA;291;"prim";3;6;1;1;1;48625.4025714286;212763.466285714;35013
4413;"23283";"Vrije Basisschool";9404;"ASPELARE";"Plekkersstraat";NA;141;"prim";3;6;1;1;1;124595.141590909;168779.511477273;41048
4414;"9555";"Gemeentelijke Basisschool - De Bijenkorf";2490;"BALEN";"Haverstraat";NA;138;"prim";3;6;1;1;1;206348.938285714;206025.960571429;13003
4415;"5091";"Gemeentelijke Basisschool";1730;"MOLLEM";"Kasteelstraat";NA;152;"prim";3;6;1;1;1;140404.873076923;176935.09;23002
4416;"4549";"Vrije Basisschool - Angelusinstituut";1200;"SINT-LAMBRECHTS-WOLUWE";"Roodebeeksteenweg";NA;133;"prim";3;6;1;1;1;149789.183364486;172286.279439252;21004
4417;"8292";"Gemeentelijke Lagere School - De Wingerd";2970;"S GRAVENWEZEL";"Frans Pauwelslei";NA;116;"prim";3;6;1;1;1;164744.1488;215744.228;11039
4418;"8391";"Vrije Basisschool - Sint-Calasanz";2560;"NIJLEN";"Nonnenstraat";NA;245;"prim";3;6;1;1;1;170057.264761905;204687.611428571;12026
4419;"8144";"Gemeentelijke Basisschool - De Horizon";2140;"BORGERHOUT";"Betogingstraat";NA;126;"prim";3;6;1;1;1;152946.885756579;212574.057894737;11002
4420;"104513 ++ 116061";"Vrije Basisschool - 1 Moza‰ek ++ Vrije Lagere School - 2 Moza‰ek";3500;"HASSELT";"Kiewitstraat";NA;115;"prim";1;2;0;0;1;216594.847311828;180929.301397849;71022
4421;"12633";"Vrije Basisschool";1910;"KAMPENHOUT";"Brouwerijstraat";NA;199;"prim";3;6;1;1;1;163536.8275;180872.201785714;23038
4422;"6932 ++ 7476";"Vrije Basisschool - Sint-Eduardus";2900;"SCHOTEN";"Marialei";NA;77;"prim";1;2;1;0;0;159336.604358974;216701.853589744;11040
4423;"112482";"Vrije Basisschool - Axijoma";2100;"DEURNE";"Sint-Fredegandusstraat";NA;255;"prim";3;5;1;1;1;152946.885756579;212574.057894737;11002
4424;"124198";"Vrije Basisschool - Andromeda";2100;"DEURNE";"Van den Hautelei";NA;106;"prim";2;4;0;1;1;152946.885756579;212574.057894737;11002
4425;"16709";"Vrije Basisschool";3980;"TESSENDERLO";"Lindenstraat";NA;128;"prim";3;6;1;1;1;200165.2976;194541.8232;71057
4426;"1107";"Basisschool van het Gemeenschapsonderwijs - Dr. Jozef Weyns";2580;"BEERZEL";"Jan De Cordesstr.";NA;162;"prim";3;6;1;1;1;168321.421818182;193384.040454545;12029
4427;"17145";"Vrije Basisschool";8750;"WINGENE";"Balgerhoekstraat";NA;38;"prim";3;6;1;1;1;72281.005;195019.082916667;37018
4428;"124339";"Vrije Basisschool Lucerna";1070;"ANDERLECHT";"Industrielaan";NA;103;"prim";3;6;1;1;1;145277.028607595;169198.623037975;21001
4429;"118596";"Basisschool van het Gemeenschapsonderwijs - BS Deinze Nevele - De kleurenplaneet";9800;"DEINZE";"Peter Benoitlaan";NA;111;"prim";3;6;1;1;1;91121.4533333333;186906.286851852;44011
4430;"105742";"Vrije Basisschool - De Bolster";3040;"NEERIJSE";"Dorpsstraat";NA;109;"prim";3;6;1;1;1;167256.798181818;163970.921363636;24045
4431;"19745";"Vrije Basisschool";8860;"LENDELEDE";"Stationsstraat";NA;282;"prim";3;6;1;1;1;70702.2416666667;175682.259166667;34025
4432;"7567";"Gemeentelijke Basisschool - Mariaburg";2930;"BRASSCHAAT";"Annadreef";NA;232;"prim";3;6;1;1;1;158973.292903226;221760.075483871;11008
4433;"8185";"Vrije Basisschool - Sint-Johannaschool";2160;"WOMMELGEM";"Torenstraat";NA;295;"prim";3;6;1;1;1;160179.819047619;210590.217619048;11052
4434;"8755";"Vrije Basisschool";2330;"MERKSPLAS";"Kloosterstraat";NA;175;"prim";3;6;1;1;1;183761.76;228199.057777778;13023
4435;"18135";"Gemeentelijke Basisschool - August Vermeylen";8400;"OOSTENDE";"Schermplantenstraat";NA;138;"prim";3;6;1;1;1;48625.4025714286;212763.466285714;35013
4436;"47985";"Vrije Basisschool - Rinkeling";1785;"BRUSSEGEM";"Dorpstraat";NA;112;"prim";3;6;1;1;1;141580.543809524;181867.406190476;23052
4437;"126375";"Vrije Lagere school Arkorum 04 Vrije Centrumschool College-Grauwzusters";8800;"ROESELARE";"Zuidstraat";NA;138;"prim";2;4;0;1;1;30987.3375;186461.2235;38002
4438;"112623";"Vrije Basisschool - De Tandem";2640;"MORTSEL";"Sint-Benedictusstraat";NA;49;"prim";1;1;1;0;0;156034.091818182;207239.290454545;11029
4439;"18788";"Vrije Basisschool";8511;"AALBEKE";"Lauwsestraat";NA;233;"prim";3;6;1;1;1;71881.9708695652;167680.744608696;34022
4440;"16791";"Gemeentelijke Basisschool - De Duizendpoot";2450;"MEERHOUT";"Schoolstraat";NA;226;"prim";3;6;1;1;1;199424.28;201925.195;13021
4441;"315";"Basisschool van het Gemeenschapsonderwijs - De Letterboom";1800;"VILVOORDE";"Van Helmontstraat";NA;137;"prim";3;6;1;1;1;153919.505833333;179522.976388889;23088
4442;"2691";"Basisschool van het Gemeenschapsonderwijs - De Bloemenhof";9160;"LOKEREN";"Schoolstraat";NA;112;"prim";3;6;1;1;1;122510.028035714;199864.539285714;46014
4443;"23771";"Vrije Basisschool";9570;"SINT-MARIA-LIERDE";"Nieuwstraat";NA;146;"prim";3;6;1;1;1;112839.813;166503.3675;45063
4444;"110511";"Vrije Basisschool";2170;"MERKSEM";"Maantjessteenweg";NA;98;"prim";3;5;1;1;1;152946.885756579;212574.057894737;11002
4445;"19109";"Vrije Basisschool";8930;"MENEN";"Binnenhof";NA;123;"prim";2;3;0;1;1;64045.2977358491;165195.991886792;34027
4446;"17988";"Gemeentelijke Basisschool";8340;"DAMME";"Speystraat";NA;32;"prim";3;6;1;1;1;77076.5156521739;215576.916086957;31006
4447;"14175";"Vrije Basisschool - t Molenholleke";3550;"HEUSDEN-ZOLDER";"Molenstraat";NA;295;"prim";3;6;1;1;1;214687.127142857;190344.580612245;71070
4448;"489";"Basisschool van het Gemeenschapsonderwijs - De Brug";2960;"SINT-JOB-IN-T-GOOR";"Brugstraat";NA;292;"prim";3;6;1;1;1;167980.592380952;224714.719285714;11009
4449;"15693";"Vrije Basisschool - Sint-Mauritius";3740;"BILZEN";"Sint Lambertuslaan";NA;152;"prim";2;3;0;1;1;231991.280985915;174245.066478873;73006
4450;"23341";"Vrije Basisschool - De Linde";9320;"NIEUWERKERKEN";"Tolstraat";NA;172;"prim";3;6;1;1;1;128174.046343284;181620.291791045;41002
4451;"23069";"Gemeentelijke Basisschool Gemeenteschool De Puzzel";9280;"LEBBEKE";"Opwijksestraat";NA;96;"prim";2;4;0;1;1;132887.401304348;187234.09173913;42011
4452;"7617";"Vrije Basisschool - Sint-Ludgardis";2930;"BRASSCHAAT";"Donksesteenweg";NA;227;"prim";3;6;1;1;1;158973.292903226;221760.075483871;11008
4453;"5256";"Vrije Basisschool - t Klavertje Vier";1700;"SINT-MARTENS-BODEGEM";"Sint-Martinusstraat";NA;158;"prim";3;6;1;1;1;140750.230967742;171349.676935484;23016
4454;"20685";"Vrije Basisschool";8970;"POPERINGE";"Loviestraat";NA;34;"prim";3;6;1;1;1;32428.2594736842;173385.232368421;33021
4455;"14969";"Vrije Basisschool";3590;"DIEPENBEEK";"Rooierheidestraat";NA;26;"prim";1;1;1;0;0;224385.178846154;178653.938461538;71011
4456;"55822";"Gemeentelijke Lagere School - De Meerpaal";2321;"MEER";"Terbeeksestraat";NA;198;"prim";3;6;1;1;1;177730.4635;236188.1385;13014
4457;"13052";"Vrije Basisschool";3210;"LINDEN";"Wolvendreef";NA;146;"prim";3;6;1;1;1;181320.468181818;175143.864545455;24066
4458;"10736";"Vrije Basisschool - Sint-Joris";2830;"BLAASVELD";"Mechelsesteenweg";NA;271;"prim";3;6;1;1;1;149467.194285714;193669.274285714;12040
4459;"10371";"Gemeentelijke Basisschool";2610;"WILRIJK";"Letterkundestraat";NA;170;"prim";3;6;1;1;1;152946.885756579;212574.057894737;11002
4460;"5645";"Gemeentelijke Basisschool - t Mierken";1852;"BEIGEM";"Gemeentehuisstraat";NA;28;"prim";1;1;1;0;0;150384.816862745;180683.664901961;23025
4461;"6643";"Gemeentelijke Lagere School Expo 34";2020;"ANTWERPEN";"Louis Straussstraat";NA;70;"prim";1;1;0;1;0;152946.885756579;212574.057894737;11002
4462;"117879";"Gemeentelijke Basisschool - Pierenbos";2980;"ZOERSEL";"Halle-Velden";NA;59;"prim";1;2;1;0;0;170230.605;216710.912692308;11055
4463;"22772";"Vrije Lagere School - Sint Jozefscollege";9300;"AALST";"Capucienenlaan";NA;388;"prim";3;6;1;1;1;128174.046343284;181620.291791045;41002
4464;"877";"Basisschool van het Gemeenschapsonderwijs - De Lotusbloem";2500;"KONINGSHOOIKT";"Dorpsstraat";NA;61;"prim";3;6;1;1;1;164122.030606061;202178.86969697;12021
4465;"23853";"Vrije Basisschool - Glorieux";9600;"RONSE";"Sint-Pietersnieuwstraat";NA;171;"prim";3;6;1;1;1;96509.2961538462;160160.755128205;45041
4466;"13417";"Vrije Basisschool - Sint-Jozef";3300;"TIENEN";"Hannuitsesteenweg";NA;37;"prim";2;4;1;1;0;190254.58015873;166906.106031746;24107
4467;"9134";"Vrije Basisschool - Wijngaard";2200;"HERENTALS";"Wijngaard";NA;220;"prim";3;6;1;1;1;182261.516764706;206321.299705882;13011
4468;"8714";"Gemeentelijke Basisschool - Meer/Meersel-Dreef";2328;"MEERLE";"Kapelweg";NA;56;"prim";3;6;1;1;1;177730.4635;236188.1385;13014
4469;"24737";"Vrije Lagere School";9880;"AALTER";"Europalaan";NA;433;"prim";3;6;1;1;1;85284.2010714286;197762.488571429;44001
4470;"23416";"Vrije Basisschool - De Bloesem";9451;"KERKSKEN";"Beekstraat";NA;110;"prim";3;6;1;1;1;123949.601219512;175197.139268293;41024
4471;"17798";"Vrije Basisschool - De Schatkist";8480;"ICHTEGEM";"Koekelarestraat";NA;116;"prim";3;6;1;1;1;56106.3633333333;200925.557407407;35006
4472;"3021";"Basisschool van het Gemeenschapsonderwijs";9470;"DENDERLEEUW";"De Nayerstraat";NA;201;"prim";3;6;1;1;1;128283.787142857;175258.726071429;41011
4473;"5371";"Basisschool van het Gemeenschapsonderwijs - De Regenboog";1790;"ESSENE";"Ternatsestraat";NA;45;"prim";3;6;1;1;1;132026.194117647;177041.004117647;23105
4474;"10306";"Vrije Lagere School - O.-L.-Vrouwinstituut";2600;"BERCHEM";"Grotesteenweg";NA;524;"prim";3;6;1;1;1;152946.885756579;212574.057894737;11002
4475;"10579";"Gemeentelijke Basisschool";2845;"NIEL";"Schuttershofstraat";NA;101;"prim";1;2;1;0;0;147368.54625;199929.2325;11030
4476;"6932";"Vrije Basisschool - Sint-Eduardus";2170;"MERKSEM";"Broeder Frederikstraat";NA;287;"prim";3;6;1;1;1;152946.885756579;212574.057894737;11002
4477;"2171";"Basisschool van het Gemeenschapsonderwijs";8370;"BLANKENBERGE";"Van Maerlantstraat";NA;169;"prim";3;6;1;1;1;64013.5688888889;222875.68;31004
4478;"13862";"Vrije Basisschool - De Kievit";3500;"HASSELT";"Vijversstraat";NA;287;"prim";3;6;1;1;1;216594.847311828;180929.301397849;71022
4479;"349";"Basisschool van het Gemeenschapsonderwijs - De Zonnebloem";1861;"WOLVERTEM";"Karel Baudewijnslaan";NA;96;"prim";3;6;1;1;1;146557.484571429;182390.628857143;23050
4480;"21881";"Vrije Basisschool - St.Jozef";9080;"LOCHRISTI";"Bosdreef";NA;420;"prim";3;6;1;1;1;114116.703214286;198812.025714286;44034
4481;"6254";"Gemeentelijke Lagere School";2018;"ANTWERPEN";"BelgiÇlei";NA;220;"prim";3;6;1;1;1;152946.885756579;212574.057894737;11002
4482;"25081";"Gemeentelijke Basisschool";9961;"BOEKHOUTE";"Boekhoutedorp";NA;45;"prim";2;3;0;1;1;104303.906842105;213635.931052632;43002
4483;"126301";"Gemeentelijke Basisschool - Driehoek";2930;"BRASSCHAAT";"Het Heiken";NA;231;"prim";3;6;1;1;1;158973.292903226;221760.075483871;11008
4484;"5686";"Gemeentelijke Basisschool - Klim Op";1861;"WOLVERTEM";"Jan Hammeneckerstraat";NA;103;"prim";3;6;1;1;1;146557.484571429;182390.628857143;23050
4485;"4739";"Vrije Basisschool - Sint-Catharinacollege";1570;"GALMAARDEN";"Bergstraat";NA;58;"prim";3;6;1;1;1;123323.59;160420.94;23023
4486;"11131";"Gemeentelijke Basisschool - De Molen";2660;"HOBOKEN";"Onderwijzersstraat";NA;139;"prim";3;6;1;1;1;152946.885756579;212574.057894737;11002
4487;"112185";"Vrije Basisschool";3545;"HALEN";"Loksbergenstraat";NA;65;"prim";2;3;1;1;0;201179.08375;182874.693125;71020
4488;"125625";"Basisschool van het Gemeenschapsonderwijs - Het Wijdeland";3800;"SINT-TRUIDEN";"Vliegveldlaan";NA;122;"prim";3;6;1;1;1;208748.476944444;167087.792222222;71053
4489;"2808";"Basisschool van het Gemeenschapsonderwijs - De Linde";9820;"MERELBEKE";"Gaversesteenweg";NA;112;"prim";3;6;1;1;1;105828.173870968;185641.15483871;44043
4490;"17558";"Vrije Basisschool - Sint Lodewijkscollege";8200;"SINT-ANDRIES";"Doornstraat";NA;206;"prim";3;6;1;1;1;69817.3656589147;213393.638217054;31005
4491;"17277";"Vrije Basisschool";8820;"TORHOUT";"Bruggestraat";NA;153;"prim";2;4;0;1;1;60862.5853125;196301.6971875;31033
4492;"1149";"Basisschool van het Gemeenschapsonderwijs";3012;"WILSELE";"Hoogveldweg";NA;151;"prim";3;6;1;1;1;173955.434285714;174816.886386555;24062
4493;"15719";"Vrije Basisschool";3740;"KLEINE-SPOUWEN";"Riemsterweg";NA;40;"prim";3;6;1;1;1;231991.280985915;174245.066478873;73006
4494;"7484";"Vrije Basisschool - Heilige-Familie";2900;"SCHOTEN";"Laaglandlei";NA;178;"prim";3;6;1;1;1;159336.604358974;216701.853589744;11040
4495;"25131";"Vrije Basisschool - De Schakel";9980;"SINT-LAUREINS";"Dorpsstraat";NA;129;"prim";3;6;1;1;1;94194.4046666667;217020.976;43014
4496;"24893";"Vrije Basisschool - O.-L.-V.-Visitatie";9030;"MARIAKERKE";"Elfnovemberstraat";NA;268;"prim";3;6;1;1;1;104006.249509804;194241.032941176;44021
4497;"17509";"Vrije Basisschool";8690;"ALVERINGEM";"Hoogstraat";NA;126;"prim";3;6;1;1;1;30987.3375;186461.2235;38002
4498;"106815";"Vrije Basisschool - De Step";2180;"EKEREN";"Kapelsesteenweg";NA;45;"prim";3;6;1;1;1;152946.885756579;212574.057894737;11002
4499;"105941";"Vrije Basisschool - Klim-op";3800;"SINT-TRUIDEN";"Ursulinenstraat";NA;100;"prim";2;3;1;1;0;208748.476944444;167087.792222222;71053
4500;"125";"Basisschool van het Gemeenschapsonderwijs";1120;"NEDER-OVER-HEEMBEEK";"Kruipweg";NA;92;"prim";3;6;1;1;1;149789.183364486;172286.279439252;21004
4501;"2022";"Basisschool van het Gemeenschapsonderwijs";8820;"TORHOUT";"Revinzestraat";NA;22;"prim";2;4;1;1;0;60862.5853125;196301.6971875;31033
4502;"23259";"Vrije Basisschool";9400;"NINOVE";"Burchtstraat";NA;328;"prim";3;6;1;1;1;124595.141590909;168779.511477273;41048
4503;"14753";"Vrije Basisschool";3600;"GENK";"Halmstraat";NA;125;"prim";3;6;1;1;1;229412.180566038;185199.582830189;71016
4504;"2626";"Basisschool van het Gemeenschapsonderwijs";9041;"OOSTAKKER";"Gentstraat";NA;12;"prim";3;5;1;1;1;104006.249509804;194241.032941176;44021
4505;"24513";"Gemeentelijke Basisschool - De Kouter";9790;"WORTEGEM-PETEGEM";"Lindestraat";NA;99;"prim";3;6;1;1;1;91284.385;170930.953888889;45061
4506;"8953";"Gemeentelijke Basisschool";2381;"WEELDE";"Koning Albertstraat";NA;60;"prim";1;2;1;0;0;195002.223783784;233977.303783784;13035
4507;"8953";"Gemeentelijke Basisschool";2381;"WEELDE";"Koning Albertstraat";NA;173;"prim";2;4;0;1;1;195002.223783784;233977.303783784;13035
4508;"16188";"Vrije Basisschool - De Bron";3830;"WELLEN";"Bloemenstraat";NA;204;"prim";3;6;1;1;1;217557.94;170483.61;73098
4509;"22434";"Vrije Basisschool";9820;"MERELBEKE";"Sint-Elooistraat";NA;185;"prim";3;6;1;1;1;105828.173870968;185641.15483871;44043
4510;"1065";"Basisschool van het Gemeenschapsonderwijs - Lyceum";2800;"MECHELEN";"Caputsteenstraat";NA;166;"prim";3;6;1;1;1;157200.4477;190810.4149;12025
4511;"3277";"Basisschool van het Gemeenschapsonderwijs - De Wijze Eik";9030;"MARIAKERKE";"Eeklostraat";NA;238;"prim";3;6;1;1;1;104006.249509804;194241.032941176;44021
4512;"1461";"Basisschool van het Gemeenschapsonderwijs";3580;"BERINGEN";"Kolmen";NA;22;"prim";2;3;1;1;0;209919.34484375;194737.54640625;71004
4513;"9043";"Vrije Basisschool - Millekemol";2400;"MOL";"St.-Odradastraat";NA;181;"prim";3;6;1;1;1;202574.763333333;210097.850714286;13025
4514;"45261";"Gemeentelijke Basisschool - De Boomgaard";9000;"GENT";"Bommelstraat";NA;132;"prim";3;6;1;1;1;104006.249509804;194241.032941176;44021
4515;"5348";"Vrije Basisschool - Sint Antonius";1770;"LIEDEKERKE";"Opperstraat";NA;244;"prim";3;6;1;1;1;130769.565;173001.577;23044
4516;"18275";"Vrije Basisschool";8400;"OOSTENDE";"Kaaistraat";NA;110;"prim";3;6;1;1;1;48625.4025714286;212763.466285714;35013
4517;"10702";"Basisschool van het Gemeenschapsonderwijs - Tovertuin";2830;"WILLEBROEK";"Adrien Dezaegerplein";NA;124;"prim";3;6;1;1;1;149467.194285714;193669.274285714;12040
4518;"11486";"Vrije Basisschool";9170;"SINT-GILLIS-WAAS";"Kieldrechtstraat";NA;97;"prim";2;4;0;1;1;132185.20075;213385.859;46020
4519;"115659 ++ 13847";"Vrije Basisschool - De Boomgaard";3500;"HASSELT";"Boomkensstraat";NA;116;"prim";2;4;1;1;0;216594.847311828;180929.301397849;71022
4520;"17103";"Vrije Basisschool Baliebrugge";8020;"RUDDERVOORDE";"Vrijgeweidestraat";NA;80;"prim";2;4;0;1;1;70517.9078787879;202786.638787879;31022
4521;"14464";"Vrije Basisschool";3930;"HAMONT-ACHEL";"Grevenbroekstraat";NA;257;"prim";3;6;1;1;1;229590.483888889;216921.198333333;72037
4522;"21782";"Vrije Basisschool - Sint-Jans college Heiveld";9040;"SINT-AMANDSBERG";"Heiveldstraat";NA;178;"prim";3;6;1;1;1;104006.249509804;194241.032941176;44021
4523;"1164";"Basisschool van het Gemeenschapsonderwijs";3000;"LEUVEN";"Grasmushof";NA;61;"prim";3;6;1;1;1;173955.434285714;174816.886386555;24062
4524;"3285";"Basisschool van het Gemeenschapsonderwijs - De zandloper";9930;"ZOMERGEM";"Zandstraat";NA;97;"prim";3;6;1;1;1;93377.7478571429;202493.565714286;44080
4525;"2361";"Basisschool van het Gemeenschapsonderwijs";8580;"AVELGEM";"Kerkhofstraat";NA;316;"prim";3;6;1;1;1;85290.3377777778;163104.08;34003
4526;"2592";"Basisschool van het Gemeenschapsonderwijs";8970;"POPERINGE";"Vroonhof";NA;90;"prim";3;6;1;1;1;32428.2594736842;173385.232368421;33021
4527;"3053";"Basisschool van het Gemeenschapsonderwijs";9500;"GERAARDSBERGEN";"Sasweg";NA;322;"prim";3;6;1;1;1;117137.535957447;163333.473617021;41018
4528;"18";"Basisschool van het Gemeenschapsonderwijs";1000;"BRUSSEL-STAD";"Vaartstraat";NA;35;"prim";1;2;1;0;0;149789.183364486;172286.279439252;21004
4529;"571";"Basisschool van het Gemeenschapsonderwijs - Vennebos";2970;"SCHILDE";"Oudebaan";NA;41;"prim";3;5;1;1;1;164744.1488;215744.228;11039
