"id_11001","id_11002","id_11004","id_11005","id_11007","id_11008","id_11009","id_11013","id_11016","id_11018","id_11021","id_11022","id_11023","id_11024","id_11025","id_11029","id_11030","id_11035","id_11037","id_11038","id_11039","id_11040","id_11044","id_11050","id_11052","id_11053","id_11054","id_11055","id_11056","id_11057","id_12002","id_12005","id_12007","id_12009","id_12014","id_12021","id_12025","id_12026","id_12029","id_12030","id_12034","id_12035","id_12040","id_13001","id_13002","id_13003","id_13004","id_13006","id_13008","id_13010","id_13011","id_13012","id_13013","id_13014","id_13016","id_13017","id_13019","id_13021","id_13023","id_13025","id_13029","id_13031","id_13035","id_13036","id_13037","id_13040","id_13044","id_13046","id_13049","id_13053","id_21001","id_21002","id_21003","id_21004","id_21005","id_21006","id_21007","id_21008","id_21009","id_21010","id_21011","id_21012","id_21013","id_21014","id_21015","id_21016","id_21017","id_21018","id_21019","id_23002","id_23003","id_23009","id_23016","id_23023","id_23024","id_23025","id_23027","id_23032","id_23033","id_23038","id_23039","id_23044","id_23045","id_23047","id_23050","id_23052","id_23060","id_23062","id_23064","id_23077","id_23081","id_23086","id_23088","id_23094","id_23096","id_23097","id_23098","id_23099","id_23100","id_23101","id_23102","id_23103","id_23104","id_23105","id_24001","id_24007","id_24008","id_24009","id_24011","id_24014","id_24016","id_24020","id_24028","id_24033","id_24038","id_24041","id_24043","id_24045","id_24048","id_24054","id_24055","id_24059","id_24062","id_24066","id_24086","id_24094","id_24104","id_24107","id_24109","id_24130","id_24133","id_24134","id_24135","id_24137","id_31003","id_31004","id_31005","id_31006","id_31012","id_31022","id_31033","id_31040","id_31042","id_31043","id_32003","id_32006","id_32010","id_32011","id_32030","id_33011","id_33016","id_33021","id_33029","id_33037","id_33039","id_33040","id_33041","id_34002","id_34003","id_34009","id_34013","id_34022","id_34023","id_34025","id_34027","id_34040","id_34041","id_34042","id_34043","id_35002","id_35005","id_35006","id_35011","id_35013","id_35014","id_35029","id_36006","id_36007","id_36008","id_36010","id_36011","id_36012","id_36015","id_36019","id_37002","id_37007","id_37010","id_37011","id_37012","id_37015","id_37017","id_37018","id_37020","id_38002","id_38008","id_38014","id_38016","id_38025","id_41002","id_41011","id_41018","id_41024","id_41027","id_41034","id_41048","id_41063","id_41081","id_41082","id_42003","id_42004","id_42006","id_42008","id_42010","id_42011","id_42023","id_42025","id_42026","id_42028","id_43002","id_43005","id_43007","id_43010","id_43014","id_43018","id_44001","id_44011","id_44012","id_44013","id_44019","id_44020","id_44021","id_44029","id_44034","id_44036","id_44040","id_44043","id_44045","id_44048","id_44049","id_44052","id_44064","id_44072","id_44073","id_44080","id_44081","id_45017","id_45035","id_45041","id_45057","id_45059","id_45060","id_45061","id_45062","id_45063","id_45064","id_45065","id_46003","id_46013","id_46014","id_46020","id_46021","id_46024","id_46025","id_71002","id_71004","id_71011","id_71016","id_71017","id_71020","id_71022","id_71024","id_71034","id_71037","id_71045","id_71047","id_71053","id_71057","id_71066","id_71067","id_71069","id_71070","id_72003","id_72004","id_72018","id_72020","id_72021","id_72025","id_72029","id_72030","id_72037","id_72038","id_72039","id_72040","id_72041","id_73001","id_73006","id_73009","id_73022","id_73028","id_73032","id_73040","id_73042","id_73066","id_73083","id_73098","id_73107","id_73109"
39,990,64,9,8,8,4,105,0,10,273,2,5,145,24,211,5,8,10,7,5,14,2,21,20,1,4,4,13,4,5,2,5,22,5,67,80,3,0,8,0,12,8,0,0,1,10,0,2,1,7,0,0,4,0,0,1,0,1,1,2,1,0,0,3,6,3,4,2,1,7,5,3,115,9,9,0,0,9,3,0,10,3,2,21,2,7,12,0,3,2,0,1,0,0,3,0,1,1,1,0,1,2,10,0,0,0,0,0,3,1,0,7,28,2,0,2,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0,10,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21,1829,1,6,2,178,66,18,372,1,0,1454,218,19,1,28,0,5,1,3,20,59,57,20,16,116,2,17,31,20,0,1,4,3,3,7,25,1,2,3,0,3,3,1,0,0,12,1,7,2,11,0,1,58,0,1,0,1,5,4,4,0,0,1,3,10,1,2,4,3,1,1,1,66,3,4,1,0,6,2,0,1,5,3,6,3,2,4,1,1,0,0,2,0,0,2,0,0,0,1,0,0,6,8,0,0,0,0,0,0,3,1,5,13,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,9,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3991,8,3,9,389,33,42,70,2,3,162,1392,41,1,49,2,10,2,8,23,138,183,57,50,28,4,5,63,17,2,3,6,6,4,23,63,1,7,8,0,5,4,0,0,0,16,0,7,4,25,1,0,16,0,2,1,20,1,4,5,1,0,1,3,18,0,8,2,2,10,4,0,112,5,13,2,0,15,1,1,6,8,9,11,4,4,9,1,1,2,0,6,1,0,2,2,0,1,2,1,0,2,12,2,0,0,1,0,1,4,0,12,38,2,0,0,4,0,1,2,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,1,0,3,0,1,0,0,0,2,0,0,0,0,0,0,24,0,0,0,0,2,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,8,3,4,16,1,4,0,3,0,2,0,0,5,0,2,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
115,2195,74,59,21,13,1,318,1,28,65,3,15,1536,46,318,18,14,115,16,11,24,9,27,49,4,7,10,31,5,9,4,26,181,5,146,253,9,5,37,1,34,23,2,0,1,9,2,5,4,16,0,1,1,0,4,1,2,1,3,6,1,1,0,0,13,2,0,8,1,18,10,2,201,19,34,6,1,25,4,1,18,10,10,23,7,4,21,10,8,2,0,9,0,0,14,6,1,0,0,0,0,5,67,2,0,0,2,0,1,9,2,41,75,4,0,2,2,0,0,2,0,0,0,1,0,0,0,0,2,0,3,0,4,1,0,0,1,1,0,8,0,32,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,1,0,1,6,2,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,21,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,28,3,3,0,21,0,8,0,6,1,3,1,0,0,1,5,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
31,882,61,22,10,6,2,100,1,6,56,1,5,195,311,154,2,17,24,8,2,11,3,17,26,0,3,1,11,4,8,5,4,134,10,152,92,11,4,7,1,19,8,0,0,0,6,0,7,2,12,2,0,1,0,0,1,0,0,0,8,0,1,1,0,6,2,2,1,1,7,0,0,94,8,19,2,1,9,2,0,7,6,4,10,5,4,4,2,6,2,0,2,0,0,6,1,0,0,0,1,0,2,16,0,2,0,0,0,1,4,1,14,25,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,1,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,3479,136,28,25,43,10,242,1,19,62,6,21,263,24,1401,9,31,31,10,11,33,11,58,91,4,12,5,48,20,11,3,13,39,5,148,148,5,2,18,3,10,11,1,0,0,18,1,8,2,33,3,1,2,0,0,0,1,0,5,8,1,0,2,3,34,2,0,5,1,18,6,2,248,17,31,9,0,30,5,3,10,14,9,40,7,9,27,7,7,2,0,5,0,0,8,4,0,1,0,1,0,4,36,2,2,0,2,0,0,6,2,43,68,5,0,2,1,0,2,1,0,0,0,2,0,0,0,0,1,0,1,0,3,0,0,0,0,1,0,6,0,42,0,0,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,3,3,0,0,0,1,0,1,1,1,0,0,1,0,38,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,48,1,5,3,17,1,9,0,2,1,1,0,0,3,0,3,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,879,6,198,2,5,0,35,1,110,2,1,3,72,4,43,422,2,72,111,2,7,1,8,9,2,0,0,17,2,5,1,29,12,3,8,46,0,0,108,4,13,64,0,0,0,3,0,3,2,4,4,0,1,1,0,0,1,0,0,3,0,0,0,1,3,0,2,0,0,4,0,1,39,6,15,0,1,11,0,0,2,0,1,8,1,4,3,1,3,1,0,2,0,0,5,0,0,0,1,1,0,29,11,0,0,1,0,0,0,3,3,12,18,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,11,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21,1948,89,13,50,50,25,65,2,6,17,10,8,73,13,180,7,1042,9,9,90,79,6,164,229,7,78,37,43,52,22,5,10,58,32,466,87,69,7,8,0,19,6,2,1,0,21,2,21,19,47,6,1,9,0,3,11,1,5,10,16,2,0,5,6,26,9,3,5,3,5,4,2,61,10,17,2,0,7,1,0,7,3,4,12,3,0,6,4,2,1,0,3,0,0,2,2,0,0,2,0,0,2,14,0,0,0,1,0,1,4,0,16,26,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,2,0,18,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,6,7,0,15,0,5,0,3,0,1,0,0,8,1,3,2,0,0,1,1,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
219,1377,17,331,10,9,6,115,0,38,12,3,9,242,11,119,54,6,768,60,6,8,4,11,24,0,7,2,28,2,2,7,34,184,5,62,321,4,4,100,1,51,75,1,0,0,14,1,5,5,8,2,0,3,2,2,1,0,1,3,8,2,1,0,0,9,1,3,1,2,13,2,2,118,10,22,5,1,11,1,0,6,7,7,21,2,2,21,6,4,2,0,4,0,0,4,1,0,0,4,4,0,29,44,2,2,0,0,0,0,3,2,24,66,6,0,1,0,0,0,2,0,0,0,3,0,0,0,0,3,0,1,0,4,3,2,0,0,1,0,4,0,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,4,2,3,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,19,6,4,1,11,0,11,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
167,930,9,140,2,5,3,54,0,141,0,1,1,57,1,39,105,2,63,318,0,5,3,8,14,1,1,3,16,3,1,2,16,9,0,10,56,0,1,45,0,4,37,1,0,0,6,0,2,1,3,1,0,3,0,0,0,0,1,2,3,1,0,0,0,2,0,0,0,0,6,3,0,51,1,7,7,2,8,2,0,3,0,0,2,2,2,5,2,3,2,0,0,0,0,7,0,0,0,2,3,0,27,11,0,1,0,0,0,0,1,0,10,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,6,0,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,2414,10,6,9,93,70,36,16,6,3,14,31,56,0,67,1,61,1,1,899,185,7,212,83,15,28,95,38,104,3,1,8,7,9,39,53,6,1,10,0,4,2,5,0,0,30,3,13,7,37,2,2,14,0,2,4,1,2,5,6,0,2,6,7,49,1,1,6,0,6,6,1,89,10,12,4,0,10,4,0,5,1,5,17,5,3,14,4,3,0,0,3,0,0,7,2,0,0,1,0,0,5,30,2,1,0,0,0,0,0,1,15,37,2,0,0,0,1,1,3,0,1,0,1,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,2,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,21,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,1,12,0,3,0,2,0,1,0,0,5,0,1,3,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0
52,5237,17,11,15,299,131,82,13,9,6,24,78,73,2,95,11,46,11,5,116,2115,29,275,167,20,20,19,99,47,4,0,9,10,5,29,76,5,3,13,0,9,12,2,0,0,18,3,12,12,28,3,0,27,1,2,5,3,1,27,7,3,0,1,1,37,3,4,4,2,8,4,0,135,13,27,7,0,11,0,1,8,4,5,12,2,3,12,3,4,0,0,4,0,0,10,1,0,0,0,3,0,11,37,1,0,1,1,1,1,6,0,13,63,2,0,0,1,0,1,2,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,3,0,28,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,4,0,0,0,0,0,1,0,1,0,0,1,1,22,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,3,9,1,16,5,12,0,2,1,0,0,0,5,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
30,3858,6,6,7,204,31,27,35,9,1,84,393,30,1,44,1,10,7,2,13,81,773,45,23,20,7,6,51,7,0,0,10,10,1,7,49,0,3,10,0,4,6,1,0,0,8,0,13,4,15,2,1,7,1,1,1,6,2,1,3,0,0,0,3,16,1,5,6,2,1,2,0,42,1,11,1,0,6,2,0,5,4,4,5,2,0,3,1,1,0,0,0,0,0,3,0,0,0,0,0,0,4,15,1,0,0,0,0,0,2,0,11,16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,11,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,74,3,6,1,9,0,8,0,1,0,2,0,0,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1319,13,0,18,25,11,20,3,2,2,5,12,26,3,42,3,42,3,5,57,71,4,614,126,1,8,40,16,29,0,0,3,6,4,18,27,3,0,4,0,2,2,1,0,0,6,1,5,3,12,2,0,5,0,2,1,0,0,3,1,0,1,0,3,13,0,1,3,1,3,1,0,34,1,6,1,0,3,1,0,2,0,1,5,1,1,1,1,0,0,0,4,0,0,1,0,0,0,0,0,0,1,12,1,0,1,0,0,0,3,0,5,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,3,2,0,10,0,6,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,1844,45,4,85,29,17,40,4,5,5,4,13,55,2,86,1,92,5,8,33,69,14,169,804,5,16,15,28,17,3,0,4,6,2,68,40,8,1,2,0,3,6,0,0,0,10,1,9,4,22,2,0,9,1,1,0,1,0,5,3,1,0,0,3,14,0,0,5,3,4,4,0,45,4,11,2,0,7,0,0,4,1,2,10,3,1,1,1,0,0,0,1,0,0,3,2,0,3,3,0,0,2,14,1,0,0,1,0,0,3,0,5,14,0,0,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,3,5,1,8,2,3,0,1,0,0,0,0,2,0,2,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1650,4,3,4,398,239,19,181,5,2,261,104,9,0,23,0,18,4,2,25,119,45,45,34,1529,6,25,29,84,4,2,6,3,3,13,26,2,0,5,1,2,3,2,1,8,21,0,13,8,8,1,1,276,0,2,1,0,17,7,2,1,3,1,43,34,1,6,0,2,0,1,0,33,4,6,3,0,5,2,0,1,0,0,3,0,1,2,2,0,1,0,1,0,0,1,2,0,0,0,0,0,2,8,0,0,0,0,0,2,1,2,1,10,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,1,1,1,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
15,1154,32,5,25,31,26,19,1,1,9,5,4,34,3,80,0,123,4,5,61,41,1,81,77,2,902,98,22,133,18,2,3,24,13,196,47,38,5,4,0,4,4,4,2,1,37,4,23,80,128,9,4,21,7,9,24,1,1,4,20,3,2,2,10,71,23,5,21,2,2,3,0,43,4,4,2,0,5,0,0,3,3,2,9,1,2,5,2,2,0,0,2,0,0,1,0,0,1,0,1,0,2,9,1,0,0,0,0,1,2,0,5,12,1,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,2,0,3,2,0,0,0,1,0,3,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,2,0,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,3,0,8,0,2,0,2,0,1,0,0,3,0,1,1,0,0,0,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32,2234,20,8,6,104,119,42,9,5,4,24,21,51,2,78,1,73,4,12,200,117,15,163,82,22,129,1204,36,616,8,0,7,7,5,76,55,7,4,2,0,4,5,9,0,1,82,8,31,23,47,5,3,64,0,2,14,3,12,4,17,1,9,1,28,126,11,10,18,1,7,2,0,60,3,18,4,0,7,5,0,7,6,2,11,4,6,6,1,4,0,0,2,0,0,3,1,0,0,2,2,0,3,15,0,0,1,0,0,0,2,2,12,28,5,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,17,1,0,0,0,2,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,2,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33,4,6,0,15,0,4,0,2,1,0,0,0,4,0,1,1,0,1,0,2,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
